SU;;PosX;;PosY;;SlotHV;;ChHV;SlotDAQ;ChDAQ;HV;Sensor
2104096;13;9;2;02;17;02;1193.68;
2105133;1;10;2;03;17;03;1288.94;
2104109;2;10;2;04;17;04;1158.13;
2105081;3;10;2;05;17;05;1186.04;
2105072;4;10;2;06;17;06;1171.25;
2105083;5;10;2;07;17;07;1207.99;
2105070;6;10;2;08;17;08;1216.29;
2105091;7;10;2;09;17;09;1179.02;
2105078;8;10;2;10;17;10;1173.72;
2105071;9;10;2;11;17;11;1187.95;
2104093;10;10;2;12;17;12;1121.27;C
2105111;11;10;2;13;17;13;1153.83;
2105096;12;10;2;14;17;14;1218.90;
2104051;13;10;2;15;17;15;1168.87;
2105082;14;10;2;16;17;16;1216.22;
2105222;1;11;2;17;17;17;1121.35;
2105138;2;11;2;18;17;18;1114.73;
2105120;3;11;2;19;17;19;1200.64;
2105099;4;11;2;20;17;20;1107.94;
2105049;5;11;2;21;17;21;1240.39;
2105036;6;11;2;22;17;22;1137.23;
2105201;7;11;2;23;17;23;1254.81;
2104044;8;11;2;24;17;24;1279.29;
2105180;9;11;2;25;17;25;1247.69;
2104113;10;11;2;26;17;26;1125.37;
2105166;11;11;2;27;17;27;1126.09;
2105182;12;11;2;28;17;28;1139.38;
2105147;13;11;2;29;17;29;1175.25;
2105069;0;12;2;30;17;30;1200.11;
2105087;1;12;2;31;17;31;1181.18;
2104103;2;12;2;33;18;01;1197.41;
2105007;3;12;2;34;18;02;1135.39;
2105062;4;12;2;35;18;03;1123.71;
2105059;5;12;2;36;18;04;1190.20;
2105028;6;12;2;37;18;05;1235.96;
2105066;7;12;2;38;18;06;1156.25;
2105043;8;12;2;39;18;07;1167.49;
2105045;9;12;2;40;18;08;1260.93;
2105033;10;12;2;41;18;09;1179.80;
2105032;11;12;2;42;18;10;1166.36;
2105034;0;13;2;43;18;11;1271.36;
2105042;1;13;2;44;18;12;1218.23;
2105192;2;13;2;45;18;13;1159.42;
2105073;3;13;2;46;18;14;1171.54;
2105197;4;13;2;47;18;15;1139.25;
2105019;5;13;3;00;18;16;1253.52;
2105020;6;13;3;01;18;17;1257.60;
2103009;7;13;3;02;18;18;1180.89;
2105015;8;13;3;03;18;19;1266.20;
2105193;9;13;3;04;18;20;1166.91;
2103072;10;13;3;05;18;21;1186.04;
2105186;11;13;3;06;18;22;1158.10;
2103059;0;14;3;07;18;23;1176.68;
2103070;1;14;3;08;18;24;1156.10;
2103004;2;14;3;09;18;25;1179.48;C
2105039;3;14;3;10;18;26;1155.77;
2105061;4;14;3;11;18;27;1214.94;
2105008;5;14;3;12;18;28;1170.98;
2103019;6;14;3;13;18;29;1084.91;C
2105196;7;14;3;14;18;30;1166.00;
2105014;8;14;3;15;18;31;1233.62;
2105199;9;14;3;16;19;00;1178.53;
2105067;10;14;3;17;19;01;1257.61;
2103197;11;14;3;18;19;02;1186.87;C
2103092;0;15;3;19;19;03;1117.83;
2105198;1;15;3;20;19;04;1199.29;
2105052;2;15;3;21;19;05;1223.95;
2103150;3;15;3;22;19;06;1218.35;
2103135;4;15;3;23;19;07;1153.72;
2103087;5;15;3;24;19;08;1168.02;
2103123;6;15;3;25;19;09;1225.11;
2103056;7;15;3;26;19;10;1191.54;
2103050;8;15;3;27;19;11;1118.16;
2103058;9;15;3;28;19;12;1209.82;
2105154;10;15;3;29;19;13;1206.26;
2104154;11;15;3;30;19;14;1118.33;
2105056;0;16;3;31;19;15;1236.32;
2105224;1;16;3;32;19;16;1160.23;
2103163;2;16;3;33;19;17;1188.61;
2104050;3;16;3;34;19;18;1236.51;
2103102;4;16;3;35;19;19;1189.46;
2103119;5;16;3;36;19;20;1245.66;
2103039;6;16;3;37;19;21;1207.29;
2103121;7;16;3;38;19;22;1141.23;
2103013;8;16;3;39;19;23;1127.70;
2103131;9;16;3;40;19;24;1126.03;
2103141;10;16;3;41;19;25;1209.74;
2103195;11;16;3;42;19;26;1187.81;
2105227;1;17;3;43;19;27;1256.98;
2105216;2;17;3;44;19;28;1295.75;
2104164;3;17;3;45;19;29;1211.28;
2104006;4;17;3;46;19;30;1183.59;
2105208;5;17;3;47;19;31;1204.56;
2104145;6;17;4;01;20;01;1107.65;
2104162;7;17;4;02;20;02;1208.15;
2103128;8;17;4;03;20;03;1127.36;
2104193;9;17;4;04;20;04;1165.87;
2103134;10;17;4;05;20;05;1233.11;
2104173;11;17;4;06;20;06;1222.65;
2105205;12;17;4;07;20;07;1203.05;
2104059;13;17;4;08;20;08;1167.46;
2105204;14;17;4;09;20;09;1205.35;C
2103093;1;18;4;10;20;10;1212.43;
2105117;2;18;4;11;20;11;1200.67;
2103180;3;18;4;12;20;12;1159.61;
2104179;4;18;4;13;20;13;1215.59;
2103076;5;18;4;14;20;14;1191.03;
2103125;6;18;4;15;20;15;1209.66;
2103060;7;18;4;16;20;16;1044.84;
2103061;8;18;4;17;20;17;1167.57;
2104136;9;18;4;18;20;18;1124.86;
2105137;10;18;4;19;20;19;1182.16;C
2104123;11;18;4;20;20;20;1129.11;
2105156;12;18;4;21;20;21;1210.11;
2105136;13;18;4;22;20;22;1244.29;
2105249;1;19;4;23;20;23;1213.89;
2105016;2;19;4;24;20;24;1124.34;
2103034;3;19;4;25;20;25;1194.47;
2105168;4;19;4;26;20;26;1371.56;
2104192;5;19;4;27;20;27;1133.66;
2104083;6;19;4;28;20;28;1198.23;
2104005;7;19;4;29;20;29;1220.94;
2104041;8;19;4;30;20;30;1178.50;
2104053;9;19;4;31;20;31;1133.45;
2104184;10;19;4;33;21;01;1145.92;
2103057;11;19;4;34;21;02;1162.79;
2104137;12;19;4;35;21;03;1071.13;
2103130;13;19;4;36;21;04;1218.58;
2104140;14;19;4;37;21;05;1166.88;
2105234;2;20;4;38;21;06;1200.96;L
2105055;3;20;4;39;21;07;1184.33;
2103148;4;20;4;40;21;08;1252.73;
2104160;5;20;4;41;21;09;1153.36;
2105051;6;20;4;42;21;10;1168.61;
2104118;7;20;4;43;21;11;1189.14;
2103043;8;20;4;44;21;12;1189.42;
2105102;9;20;4;45;21;13;1142.49;
2104080;10;20;4;46;21;14;1210.68;
2104052;11;20;4;47;21;15;1214.71;
2104185;12;20;5;00;21;16;1185.65;
2103103;13;20;5;01;21;17;1104.37;
2104082;2;21;5;02;21;18;1237.20;
2104120;3;21;5;03;21;19;1134.86;
2105202;4;21;5;04;21;20;1180.75;
2103085;5;21;5;05;21;21;1115.00;
2103094;6;21;5;06;21;22;1121.67;
2105114;7;21;5;07;21;23;1159.19;
2104016;8;21;5;08;21;24;1181.98;
2104066;9;21;5;09;21;25;1222.91;
2104139;10;21;5;10;21;26;1074.72;
2104046;11;21;5;11;21;27;1139.22;
2104143;12;21;5;12;21;28;1178.87;
2105219;13;21;5;13;21;29;1115.45;
2104076;14;21;5;14;21;30;1260.83;
2104170;3;22;5;16;22;00;1104.32;
2103144;4;22;5;17;22;01;1254.77;
2105210;5;22;5;18;22;02;1299.25;
2104127;6;22;5;19;22;03;1138.80;
2104037;7;22;5;20;22;04;1271.16;C
2103079;8;22;5;21;22;05;1201.48;
2103054;9;22;5;22;22;06;1201.48;
2103010;10;22;5;23;22;07;1213.28;
2104142;11;22;5;24;22;08;1177.63;
2103028;12;22;5;25;22;09;1175.56;
2104144;13;22;5;26;22;10;1108.81;
2104183;3;23;5;27;22;11;1210.03;
2104130;4;23;5;28;22;12;1273.93;
2105090;5;23;5;29;22;13;1301.95;
2104178;6;23;5;30;22;14;1140.77;
2103036;7;23;5;31;22;15;1096.12;
2105110;8;23;5;32;22;16;1160.69;
2103071;9;23;5;33;22;17;1080.03;
2105134;10;23;5;34;22;18;1209.26;
2104189;11;23;5;35;22;19;1143.75;
2104065;12;23;5;36;22;20;1223.92;
2104135;13;23;5;37;22;21;1116.42;
2104172;14;23;5;38;22;22;1088.45;
2103126;4;24;5;39;22;23;1107.12;
2103177;5;24;5;40;22;24;1294.30;
2105144;6;24;5;41;22;25;1198.82;
2105221;7;24;5;42;22;26;1157.60;
2103046;8;24;5;43;22;27;1133.92;
2103049;9;24;5;44;22;28;1163.86;
2103040;10;24;5;45;22;29;1163.89;
2105135;11;24;5;46;22;30;1193.42;C
2103024;12;24;5;47;22;31;1143.18;
2104138;13;24;6;00;23;00;1121.32;
92143;5;25;6;01;23;01;1258.77;
2104167;6;25;6;02;23;02;1217.67;
92067;7;25;6;03;23;03;1225.40;
90899;8;25;6;04;23;04;1229.18;
92123;9;25;6;05;23;05;1141.55;
91865;10;25;6;06;23;06;1285.68;
92148;11;25;6;07;23;07;1265.06;
91894;12;25;6;08;23;08;1184.77;
2103082;13;25;6;09;23;09;1187.62;
92136;14;25;6;10;23;10;1257.80;
2104132;7;26;6;11;23;11;1116.56;L
91847;8;26;6;12;23;12;1229.96;
2103200;9;26;6;13;23;13;1191.30;
2103015;10;26;6;14;23;14;1140.05;
2104028;11;26;6;15;23;15;1189.38;
2103129;12;26;6;16;23;16;1163.26;
2103078;13;26;6;17;23;17;1059.23;
2105063;9;27;6;18;23;18;1278.39;
2105176;10;27;6;19;23;19;1342.81;
2104200;11;27;6;20;23;20;1220.00;
90657;12;27;6;21;23;21;1165.54;
2103003;13;27;6;22;23;22;1222.00;
2103035;14;27;6;23;23;23;1169.58;
2105240;12;28;6;24;23;24;1325.42;
2105002;13;28;6;25;23;25;1239.97;
2103065;15;0;7;00;0;00;1264.69;
2104012;16;0;7;01;0;01;1211.20;
2104061;14;1;7;02;0;02;1412.24;
2103154;15;1;7;03;0;03;1351.32;
2103198;16;1;7;04;0;04;1253.71;
2104075;17;1;7;05;0;05;1293.95;
2103145;18;1;7;06;0;06;1163.47;
2103095;19;1;7;07;0;07;1179.75;
2104107;15;2;7;08;0;08;1228.20;
2103182;16;2;7;09;0;09;1225.85;
2104091;17;2;7;10;0;10;1145.85;
2104088;18;2;7;11;0;11;1148.71;
2104099;19;2;7;12;0;12;1171.17;
2104090;20;2;7;13;0;13;1129.88;
2104086;21;2;7;14;0;14;1154.76;L
2104018;14;3;7;15;0;15;1226.40;
2103120;15;3;7;16;0;16;1165.49;
2103098;16;3;7;17;0;17;1107.43;
2104079;17;3;7;18;0;18;1188.87;
2104002;18;3;7;19;0;19;1130.88;
2103165;19;3;7;20;0;20;1193.11;
2104015;20;3;7;21;0;21;1191.06;
2103187;21;3;7;22;0;22;1153.62;
2104043;22;3;7;23;0;23;1174.87;
2103106;23;3;7;24;0;24;1187.10;
2103166;15;4;7;25;0;25;1181.69;
2103096;16;4;7;26;0;26;1211.68;
2103097;17;4;7;27;0;27;1233.07;C
2104022;18;4;7;28;0;28;1235.58;
2103112;19;4;7;29;0;29;1200.91;
2103173;20;4;7;30;0;30;1235.73;
2103006;21;4;7;32;1;00;1261.59;
2104001;22;4;7;33;1;01;1191.24;
2103164;23;4;7;34;1;02;1193.89;
2103192;24;4;7;35;1;03;1239.38;
2103008;14;5;7;36;1;04;1062.10;
2103025;15;5;7;37;1;05;1248.28;
2103170;16;5;7;38;1;06;1185.37;
2103020;17;5;7;39;1;07;1158.08;
2103157;18;5;7;40;1;08;1266.97;
2103026;19;5;7;41;1;09;1145.65;
2103066;20;5;7;42;1;10;1119.65;
2105044;21;5;7;43;1;11;1225.28;
2103151;22;5;7;44;1;12;1212.28;
2104045;23;5;7;45;1;13;1251.14;
2103169;24;5;7;46;1;14;1261.09;
2103158;25;5;7;47;1;15;1201.28;
2103048;15;6;8;00;1;16;1130.10;
2103088;16;6;8;01;1;17;1194.29;
2103044;17;6;8;02;1;18;1164.02;
2105153;18;6;8;03;1;19;1189.36;
2104094;19;6;8;04;1;20;1117.74;
2105229;20;6;8;05;1;21;1141.28;
2103063;21;6;8;06;1;22;1194.49;C
2105126;22;6;8;07;1;23;1101.79;
2103142;23;6;8;08;1;24;1203.06;
2105141;24;6;8;09;1;25;1238.62;
2105243;25;6;8;10;1;26;1253.70;
2103185;14;7;8;11;1;27;1086.50;
2104004;15;7;8;12;1;28;1158.02;
2103181;16;7;8;13;1;29;1158.25;
2103193;17;7;8;14;1;30;1138.56;
2103188;18;7;8;15;1;31;1192.36;
2105129;19;7;8;16;2;00;1185.38;
2104108;20;7;8;17;2;01;1245.39;
2103022;21;7;8;18;2;02;1246.98;
2105247;22;7;8;19;2;03;1240.90;
2104019;23;7;8;20;2;04;1177.14;
2104038;24;7;8;21;2;05;1162.06;
2105150;25;7;8;22;2;06;1211.68;
2105211;26;7;8;23;2;07;1304.52;
2105113;15;8;8;24;2;08;1171.18;
2103037;16;8;8;25;2;09;1172.38;
2104056;17;8;8;26;2;10;1161.15;
2105161;18;8;8;27;2;11;1218.31;
2105241;19;8;8;28;2;12;1148.22;
2105250;20;8;8;29;2;13;1219.12;
2103167;21;8;8;30;2;14;1146.79;
2105124;22;8;8;31;2;15;1253.81;
2105223;23;8;8;32;2;16;1247.53;
2105231;24;8;8;33;2;17;1115.41;
2104057;25;8;8;34;2;18;1228.12;
2103107;26;8;8;35;2;19;1172.62;L
2105105;14;9;8;36;2;20;1257.74;
2105230;15;9;8;37;2;21;1199.35;
2105171;16;9;8;38;2;22;1162.90;
2105157;17;9;8;39;2;23;1233.84;
2105170;18;9;8;40;2;24;1201.79;
2105175;19;9;8;41;2;25;1289.66;
2105163;20;9;8;42;2;26;1141.67;
2105165;21;9;8;43;2;27;1168.54;
2104009;22;9;8;44;2;28;1196.73;
2105108;23;9;8;45;2;29;1243.93;
2105159;24;9;8;46;2;30;1234.23;
2103184;25;9;8;47;2;31;1196.29;
2105123;26;9;9;01;3;01;1226.38;
2105179;27;9;9;02;3;02;1300.33;
2105089;15;10;9;03;3;03;1115.54;
2105093;16;10;9;04;3;04;1211.64;
2104106;17;10;9;05;3;05;1168.65;
2104032;18;10;9;06;3;06;1120.87;C
2105101;19;10;9;07;3;07;1145.11;
2105079;20;10;9;08;3;08;1205.32;
2105080;21;10;9;09;3;09;1193.30;
2105074;22;10;9;10;3;10;1131.20;
2105095;23;10;9;11;3;11;1221.86;
2104110;24;10;9;12;3;12;1159.28;
2105075;25;10;9;13;3;13;1142.53;
2104111;26;10;9;14;3;14;1233.13;
2104034;27;10;9;15;3;15;1203.04;
2104180;14;11;9;16;3;16;1170.65;C
2104069;15;11;9;17;3;17;1189.68;
2105092;16;11;9;18;3;18;1193.66;
2104105;17;11;9;19;3;19;1126.71;
2105100;18;11;9;20;3;20;1152.46;
2105112;19;11;9;21;3;21;1178.02;
2105088;20;11;9;22;3;22;1207.01;
2105041;21;11;9;23;3;23;1206.76;
2105174;22;11;9;24;3;24;1156.12;
2105139;23;11;9;25;3;25;1199.10;
2105026;24;11;9;26;3;26;1227.15;
2104011;25;11;9;27;3;27;1218.90;
2105098;26;11;9;28;3;28;1232.28;
2105035;27;11;9;29;3;29;1200.07;
2105068;17;12;9;30;3;30;1231.51;
2105040;18;12;9;31;3;31;1161.97;
2105064;19;12;9;33;4;01;1172.93;
2105006;20;12;9;34;4;02;1208.70;
2105023;21;12;9;35;4;03;1239.92;
2105031;22;12;9;36;4;04;1224.00;
2105050;23;12;9;37;4;05;1189.29;
2105048;24;12;9;38;4;06;1233.64;
2105053;25;12;9;39;4;07;1199.06;
2105025;26;12;9;40;4;08;1206.99;
2105021;27;12;9;41;4;09;1138.19;
2105037;28;12;9;42;4;10;1243.99;
2105009;17;13;9;43;4;11;1186.11;
2103077;18;13;9;44;4;12;1196.02;
2105085;19;13;9;45;4;13;1160.83;
2105200;20;13;9;46;4;14;1206.55;
2103160;21;13;9;32;4;15;1190.69;
2103149;22;13;10;00;4;16;1174.27;
2105012;23;13;10;01;4;17;1201.62;
2105024;24;13;10;02;4;18;1211.94;
2105185;25;13;10;03;4;19;1204.34;
2103140;26;13;10;04;4;20;1225.39;
2105188;27;13;10;05;4;21;1213.51;
2105005;28;13;10;06;4;22;1184.37;
2103047;17;14;10;07;4;23;1191.50;C
2105010;18;14;10;08;4;24;1232.05;
2105054;19;14;10;09;4;25;1171.90;
2105057;20;14;10;10;4;26;1098.26;
2105195;21;14;10;11;4;27;1158.51;
2103027;22;14;10;12;4;28;1153.88;C
2105058;23;14;10;13;4;29;1149.02;
2105187;24;14;10;14;4;30;1166.49;
2105022;25;14;10;15;4;31;1210.96;
2103017;26;14;10;16;5;00;1084.68;C
2105046;27;14;10;17;5;01;1200.88;
2105060;28;14;10;18;5;02;1201.77;
2103090;17;15;10;19;5;03;1178.34;
2103031;18;15;10;20;5;04;1165.21;
2104165;19;15;10;21;5;05;1111.34;
2104182;20;15;10;22;5;06;1176.85;
2104161;21;15;10;23;5;07;1216.22;
2103143;22;15;10;24;5;08;1237.94;
2105029;23;15;10;25;5;09;1195.49;
2105189;24;15;10;26;5;10;1208.73;
2103068;25;15;10;27;5;11;1147.75;
2103109;26;15;10;28;5;12;1150.87;
2104155;27;15;10;29;5;13;1175.41;
2104159;28;15;10;30;5;14;1139.40;
2104177;17;16;10;31;5;15;1198.16;
2105242;18;16;10;32;5;16;1194.58;
2103073;19;16;10;33;5;17;1166.16;
2103117;20;16;10;34;5;18;1140.34;
2103053;21;16;10;35;5;19;1214.31;
2103127;22;16;10;36;5;20;1214.64;
2103153;23;16;10;37;5;21;1113.34;
2103155;24;16;10;38;5;22;1118.79;
2104196;25;16;10;39;5;23;1227.05;
2105226;26;16;10;40;5;24;1206.59;
2105131;27;16;10;41;5;25;1273.57;
2103122;28;16;10;42;5;26;1191.13;
2104152;15;17;10;43;5;27;1171.65;
2105244;16;17;10;44;5;28;1264.39;
2104190;17;17;10;45;5;29;1079.09;
2104153;18;17;10;46;5;30;1214.18;
2105237;19;17;10;47;5;31;1162.25;
2105217;20;17;11;01;6;01;1253.22;
2104010;21;17;11;02;6;02;1185.01;
2104191;22;17;11;03;6;03;1141.19;
2104194;23;17;11;04;6;04;1108.97;
2104121;24;17;11;05;6;05;1172.37;
2105207;25;17;11;06;6;06;1204.87;
2105248;26;17;11;07;6;07;1161.12;
2104195;27;17;11;08;6;08;1201.02;
2105030;14;18;11;09;6;09;1195.23;
2103080;15;18;11;10;6;10;1198.73;
2105116;16;18;11;11;6;11;1167.15;
2104181;17;18;11;12;6;12;1170.05;
2105130;18;18;11;13;6;13;1203.49;C
2104158;19;18;11;14;6;14;1076.68;
2105148;20;18;11;15;6;15;1209.72;
2104134;21;18;11;16;6;16;1176.50;
2103115;22;18;11;17;6;17;1193.58;
2104186;23;18;11;18;6;18;1119.73;
2105145;24;18;11;19;6;19;1227.36;
2103091;25;18;11;20;6;20;1241.53;
2103064;26;18;11;21;6;21;1168.07;
2103032;27;18;11;22;6;22;1163.99;
2104040;15;19;11;23;6;23;1178.01;
2104097;16;19;11;24;6;24;1135.91;
2104116;17;19;11;25;6;25;1130.04;
2104067;18;19;11;26;6;26;1278.21;
2105238;19;19;11;27;6;27;1158.08;
2104163;20;19;11;28;6;28;1126.20;
2104098;21;19;11;29;6;29;1184.60;
2105119;22;19;11;30;6;30;1253.85;
2105018;23;19;11;31;6;31;1113.65;
2104169;24;19;11;33;7;01;1207.16;
2104171;25;19;11;34;7;02;1219.32;
2105225;26;19;11;35;7;03;1305.84;
2104166;27;19;11;36;7;04;1162.98;
2103111;14;20;11;37;7;05;1177.85;
2105235;15;20;11;38;7;06;1165.51;
2105109;16;20;11;39;7;07;1141.58;
2105177;17;20;11;40;7;08;1186.78;
2105103;18;20;11;41;7;09;1182.66;
2103086;19;20;11;42;7;10;1176.86;
2103021;20;20;11;43;7;11;1230.36;
2103178;21;20;11;44;7;12;1077.50;
2103083;22;20;11;45;7;13;1154.62;
2103052;23;20;11;46;7;14;1111.21;
2103041;24;20;12;01;7;15;1194.19;
2104148;25;20;12;00;7;16;1213.92;
2103033;26;20;11;47;7;17;1183.55;L
2104147;15;21;12;02;7;18;1083.55;
2104071;16;21;12;03;7;19;1243.44;
2104119;17;21;12;04;7;20;1136.83;
2104146;18;21;12;05;7;21;1116.70;
2103016;19;21;12;06;7;22;1152.55;
2105115;20;21;12;07;7;23;1269.03;
2103030;21;21;12;08;7;24;1058.16;
2104008;22;21;12;09;7;25;1161.73;
2105236;23;21;12;10;7;26;1207.17;
2104149;24;21;12;11;7;27;1180.77;
2103014;25;21;12;12;7;28;1145.13;
2105246;26;21;12;13;7;29;1233.59;
2104058;14;22;12;14;7;30;1169.95;C
2104129;15;22;12;16;8;00;1136.07;
2104124;16;22;12;17;8;01;1180.21;
2104126;17;22;12;18;8;02;1060.23;
2105213;18;22;12;19;8;03;1172.66;
2104125;19;22;12;20;8;04;1047.12;
2104122;20;22;12;21;8;05;1218.13;
2105107;21;22;12;22;8;06;1221.92;C
2105220;22;22;12;23;8;07;1202.53;
2103069;23;22;12;24;8;08;1227.11;
2105212;24;22;12;25;8;09;1282.21;
2103168;25;22;12;26;8;10;1193.78;
2105245;15;23;12;27;8;11;1097.87;
2105094;16;23;12;28;8;12;1150.97;
2104199;17;23;12;29;8;13;1114.63;
2105127;18;23;12;30;8;14;1176.71;
2104084;19;23;12;31;8;15;1121.30;
2103045;20;23;12;32;8;16;1203.47;
2104175;21;23;12;33;8;17;1185.85;
2104198;22;23;12;34;8;18;1106.19;
2104174;23;23;12;35;8;19;1232.78;
2104115;24;23;12;36;8;20;1089.87;
2105084;25;23;12;37;8;21;1235.70;
2104133;14;24;12;38;8;22;1142.94;
2104141;15;24;12;39;8;23;1115.41;
2104128;16;24;12;40;8;24;1161.03;
2104063;17;24;12;41;8;25;1191.43;C
2103038;18;24;12;42;8;26;1219.31;
2104176;19;24;12;43;8;27;1126.83;
2103075;20;24;12;44;8;28;1127.12;
2105183;21;24;12;45;8;29;1178.08;
2105142;22;24;12;46;8;30;1198.39;
2104117;23;24;12;47;8;31;1130.36;
2104036;24;24;13;22;9;00;1192.06;
91835;15;25;13;23;9;01;1205.28;
91834;16;25;13;24;9;02;1158.24;
90297;17;25;13;25;9;03;1156.06;
2104114;18;25;13;26;9;04;1127.56;
90339;19;25;13;27;9;05;1178.87;
92000;20;25;13;28;9;06;1246.77;
2105038;21;25;13;29;9;07;1306.66;
91846;22;25;13;30;9;08;1243.24;
2104026;23;25;13;31;9;09;1192.37;
2103018;14;26;13;32;9;10;1120.04;C
2103089;15;26;13;33;9;11;1110.72;
2105218;16;26;13;34;9;12;1137.04;
92133;17;26;13;35;9;13;1295.81;
91077;18;26;13;36;9;14;1275.95;
2105214;19;26;13;37;9;15;1209.71;
90814;20;26;13;38;9;16;1166.06;
2105203;21;26;13;39;9;17;1235.30;L
2103171;15;27;13;40;9;18;1379.33;
2104131;16;27;13;41;9;19;1142.28;
2104150;17;27;13;42;9;20;1159.35;
2104062;18;27;13;43;9;21;1171.76;
2103084;19;27;13;44;9;22;1261.95;
2105003;14;28;13;45;9;23;1095.00;
2103132;15;28;13;46;9;24;1162.12;
2105191;16;28;13;47;9;25;1174.43;
